,date,start_h,start_m,end_h,end_m,content
14568,20190805,16시,40분,17시,35분,[에스더포뮬러] 여에스더 식물성오메가3 12박스(총12개월분)
14569,20190805,17시,35분,18시,35분,[DB]참좋은상해보험
14570,20190805,18시,35분,19시,35분,종가집 중부식 포기김치 11kg + 열무김치 1kg
14571,20190805,19시,35분,20시,40분,[쿠쿠] IH 전기압력밥솥 10인용 풀스텐 CRP-CHS108FD/CRP-CHS108FS
14572,20190805,20시,40분,21시,40분,돈스파이크 프라임 킹스테이크
14573,20190805,21시,40분,22시,40분,[신한]받고또받는생활비암보험
14574,20190805,22시,40분,23시,45분,[PUMA]푸마 남성 홈웨어 6차 상하의 7종 세트
14575,20190805,23시,45분,1시,00분,판도라 핑거루트 다이어트 3병 (3개월분)
14576,20190806,1시,00분,2시,00분,마리아꾸르끼 천연 라피아햇(모자+썬캡) 5만원세일!!
14577,20190806,2시,00분,2시,50분,라이크라 엘컴포트 2019 시그니처 에디션
14578,20190806,2시,50분,3시,20분,리가 칸다운 밍크트리밍 래빗 풀스킨 코트
14579,20190806,3시,20분,3시,30분,GS생활백서
14580,20190806,3시,30분,4시,30분,렌지메이트 프로2 풀세트(다용도팬+구이팬+미니쿠커+쌀세척기)
14581,20190806,4시,30분,5시,30분,[웰킨]탈모기능성 앰플 6개월분&두피관리기
14582,20190806,5시,30분,6시,00분,스마트까사 더블스프레이 물걸레 청소기 1+1 무료배송
14583,20190806,6시,00분,7시,15분,에버콜라겐 인앤업 시즌2 (50.4*3병) (총 12주분)
14584,20190806,7시,15분,8시,15분,하우동천 질경이 프로 여성청결제 8박스 (총 48정)
14585,20190806,8시,15분,10시,25분,"(런칭가:49,900원)라삐아프 더블캔톤데님 2종"
14586,20190806,10시,25분,10시,35분,[퍼실_일반형]딥클린 라벤더 일반형 2.7L*4개+ 추가구성 택1
14587,20190806,10시,35분,11시,35분,정관장 홍이장군 1단계 총 100포 (3세~4세용)
14588,20190806,11시,35분,12시,40분,그린백 그린박스 세트 (빅박스 1개+ 그린백 30매+그린박스 16종)
14589,20190806,12시,40분,13시,40분,조보아 얼라이브 원스데일리 멀티비타민 30정 15병 (15개월 분)
14590,20190806,13시,40분,14시,40분,라이나(무)THE든든한치매보험
14591,20190806,14시,40분,15시,20분,[에끌라두] ★끈적임NO★오일프리 선크림
14592,20190806,15시,20분,16시,00분,"최대용량!플루 최신상 바디스크럽3,110g+폼클렌징2종"
14593,20190806,16시,00분,16시,40분,코렐 MSNY 블루밍블루 8인조 (52p) 스페셜 패키지
14594,20190806,16시,40분,17시,35분,[주원산오리] 1등급 무항생제 건강한오리 18팩+ 머스타드270g*1
14595,20190806,17시,35분,18시,35분,[안국건강] 아이포커스 6박스 (12개월분)
14596,20190806,18시,35분,19시,35분,[GS런칭] 라비앤코 에어샷 볼륨 스타일러
14597,20190806,19시,35분,20시,40분,정관장 홍삼정 마일드 센스 6박스
14598,20190806,20시,40분,21시,40분,♥GS단독/최신상♥ 데싱디바 페디 슈퍼슬림핏 크루즈2
14599,20190806,21시,40분,22시,40분,에이지투웨니스 올뉴 시즌2 에센스커버팩트 최신상 LX
14600,20190806,22시,40분,23시,45분,최신상]코데즈컴바인 BB브라 여성속옷 노와이어 프리컷 브라팬티
14601,20190806,23시,45분,1시,00분,LG 로보킹 터보 R46RIM [메탈릭레드]
14602,20190807,1시,00분,2시,00분,[ACE]주택-무사고할인보험
14603,20190807,2시,00분,3시,00분,센스맘 에어매트리스 9존 12cm 싱글(S) (겉커버 포함)
14604,20190807,3시,00분,3시,30분,[수성심] 임성근 조리장의 소곱창전골 8팩 세트
14605,20190807,3시,30분,3시,40분,샤피의 건강생활 정보
14606,20190807,3시,40분,4시,30분,NEW 헨리코튼 골프 남성 폴로 티셔츠 4종
14607,20190807,4시,30분,5시,30분,2019 시원스쿨 패밀리탭 프리미엄 플러스+여행 패키지
14608,20190807,5시,30분,6시,00분,[아로마빌]니트로콜드브루커피
14609,20190807,6시,00분,7시,15분,"휴럼 아이편안 루테인지아잔틴 10박스 (총 300캡슐, 10개월분)"
14610,20190807,7시,15분,8시,15분,[메리츠]암-올바른암보험
14611,20190807,8시,15분,9시,25분,더마픽스 이태리 리얼콜라겐 관리 프로그램 (기본세트)
14612,20190807,9시,25분,10시,25분,"마리아꾸르끼 코리 미니백 (런칭가 158,000원)"
14613,20190807,10시,25분,10시,35분,[퍼실_일반형]딥클린 라벤더 일반형 2.7L*4개+ 추가구성 택1
14614,20190807,10시,35분,11시,35분,[1stC] 퍼스트씨 메가 비타민C세럼14병+파우치 7매+쇼퍼백
14615,20190807,11시,35분,12시,40분,[2in1]LG휘센 인공지능 에어컨 19+7형 FQ19V9WWA2
14616,20190807,12시,40분,13시,40분,[라이나]치과-THE건강한치아보험
14617,20190807,13시,40분,14시,40분,쿠쿠 정수기 렌탈(2019년형/TV CF동일모델/0원/냉온정)
14618,20190807,14시,40분,15시,20분,목우촌 무항생제 훈제오리 200g * 18팩 (총 3.6kg)
14619,20190807,15시,20분,15시,40분,깨끗한나라 화장지 프리미엄 허브가든 데이지 3팩구성(총90롤)
14620,20190807,15시,40분,16시,40분,바다향가득 통꼬막장 150g * 10통 + 국내산참기름 1병
14621,20190807,16시,40분,17시,35분,신세계푸드 순살 닭다리구이 23팩(소금구이/마늘간장/매콤)
14622,20190807,17시,35분,18시,35분,스케쳐스 2019 써밋 여성 운동화 슬립온 편한신발
14623,20190807,18시,35분,19시,35분,LG DIOS 전기레인지 케어솔루션 상담예약 + 설치고객 사은품 증정!
14624,20190807,19시,35분,21시,40분,그릭슈바인 볶음밥 24팩+소시지 24개
14625,20190807,21시,40분,22시,40분,[파자마포함] 플레이텍스 노와이어 스킨 브라팬티
14626,20190807,22시,40분,23시,45분,14K 이태리 더블볼륨 체인 두줄 목걸이(로즈&화이트 콤비 컬러)
14627,20190807,23시,45분,1시,00분,바디프랜드 안마의자 렌탈 무료 상담예약
14628,20190808,1시,00분,2시,00분,[DB]참좋은상해보험
14629,20190808,2시,00분,2시,30분,제뉴 시즌오프 데일리 코디 바지 3종 (일자핏2+와이드핏1)
14630,20190808,2시,30분,3시,20분,"모르간 소가죽 쿠션 샌들(런칭가 69,800원)"
14631,20190808,3시,20분,3시,50분,공백 세탁조 클리너 4개입 *5박스
14632,20190808,3시,50분,4시,50분,메디쉴드 전동 목견인기 의료기기 마사지 펌프 CT-1000
14633,20190808,4시,50분,5시,30분,보토 CAJ10L 쿡에어 로티세리 10L 조그셔틀 대용량 에어프라이어
14634,20190808,5시,30분,6시,00분,쿨슬립 아이스 터치 침구SS
14635,20190808,6시,00분,7시,15분,[뉴트리원라이프] 정우성 루테인지아잔틴164 10박스(10개월분)
14636,20190808,7시,15분,8시,15분,AHC 에이지리스 리얼 아이크림 포 페이스 18종세트
14637,20190808,8시,15분,9시,25분,에버콜라겐 인앤업 시즌2 (50.4*3병) (총 12주분)
14638,20190808,9시,25분,11시,35분,브리엘 셔츠블라우스 3종
14639,20190808,11시,35분,12시,40분,[썸머 특가] 플레이텍스 입는 브라팬티 등판 매끈 브라팬티
14640,20190808,12시,40분,13시,40분,쉬슬러 액체세제 로즈마리 3.05Lx4+ 유연제3.06Lx2_복합
14641,20190808,13시,40분,14시,20분,3M 크린스틱 변기+욕실 청소 풀세트
14642,20190808,14시,20분,15시,00분,덕인관 명인 떡갈비 20팩
14643,20190808,15시,00분,15시,40분,스케쳐스 매장 고워크4 여성 운동화 슬립온 편한신발
14644,20190808,15시,40분,16시,40분,[메리츠]암-올바른암보험
14645,20190808,16시,40분,17시,35분,[쿠쿠]블랙스톤 트윈프레셔 6인용 CRP-RT067FC/CRP-RT067FP
14646,20190808,17시,35분,18시,35분,LG DIOS 냉장고 S831S32 메탈 821L + 쿠비녹스 티포트 사은품
14647,20190808,18시,35분,19시,35분,[센텔리안24] 동국제약 마데카크림 시즌4 재구매 패키지
14648,20190808,19시,35분,20시,40분,[산지애] 씻어나온 꿀사과 12kg 3박스 (4kg+4kg+4kg)
14649,20190808,20시,40분,21시,40분,종가집 중부식 포기김치 11kg+ 포기김치 1kg
14650,20190808,21시,40분,22시,40분,에버콜라겐 인앤업 시즌2 (50.4*3병) (총 12주분)
14651,20190808,22시,40분,23시,45분,아디다스 뉴제로라이트 액티브 브라팬티 7세트
14652,20190808,23시,45분,1시,00분,[마티스파리] 프랑스 직수입 수분 탄력 앰플 80개 + 체험분 2개
14653,20190809,1시,00분,2시,00분,[삼성]액티브워시 세탁기 15kg(그레이)WA15N6790CG
14654,20190809,2시,00분,2시,40분,마리아꾸르끼 로열 크로스바디 퀼팅백 2종세트
14655,20190809,2시,40분,3시,20분,리브맘 아이스 쿨 매트 인견 더블더블세트
14656,20190809,3시,20분,3시,50분,"Lapiaf 빅라쿤 폭스퍼야상 1종 (런칭가 699,000원)"
14657,20190809,3시,50분,4시,30분,[이지드롭]욕실/변기클리너 레몬/라벤더 복합구성(100회사용량)
14658,20190809,4시,30분,5시,30분,이경제 더힘찬 녹용구미 100봉
14659,20190809,5시,30분,6시,00분,스마트까사 더블스프레이 물걸레 청소기 1+1 무료배송
14660,20190809,6시,00분,7시,15분,라이나(무)THE든든한치매보험
14661,20190809,7시,15분,8시,15분,크리스찬한센 덴마크 유산균 이야기 6병(12개월)프로바이오틱스
14662,20190809,8시,15분,9시,25분,TG도미나스 기미크림 2개세트
14663,20190809,9시,25분,10시,30분,셀티바 다이어트 모유유래 유산균12주 BNR17
14664,20190809,10시,30분,11시,35분,♥GS단독/최신상♥ 데싱디바 페디 슈퍼슬림핏 크루즈2
14665,20190809,11시,35분,12시,40분,"[런칭가 139,000원] 엘르 브라팬티 반값세일(인하)"
14666,20190809,12시,40분,13시,40분,[삼성] 무풍에어컨 클래식 홈멀티 [19형+6형] AF19R7573PZR
14667,20190809,13시,40분,14시,20분,코즈니 크링클 피그먼트 침구세트+ 여름이불 1장 더! SS
14668,20190809,14시,20분,15시,00분,락앤락 비스프리 모듈러 밀폐용기 18종 세트 + 세척솔 2종 (38p)
14669,20190809,15시,00분,15시,30분,시에라리 2단 양산(선덕여왕) + 소옥 3단 암막 우양산(그린)
14670,20190809,15시,30분,16시,10분,2019년 햇고추로만! 붉은빛깔 청결고춧가루 500g*5봉 총 2.5kg
14671,20190809,16시,10분,16시,40분,테리갤러리 네이처 뱀부 선염 타월 200g 초고용량 15종
14672,20190809,16시,40분,17시,35분,오트리 슈퍼 견과 고메넛츠 시그니처 100봉(봉당 28g)+쇼핑백
14673,20190809,17시,35분,18시,35분,[GS 단독] 아디다스 클라이마액티브쿨패키지 남성 드로즈
14674,20190809,18시,35분,19시,35분,[삼성]건조기 그랑데 16kg 실버 DV16R8540KP
14675,20190809,19시,35분,20시,40분,국내산 100% 무농약 참존 새싹귀리 분말 8통
14676,20190809,20시,40분,21시,40분,삼성 냉장고 비스포크 5도어+삼성 공기청정기+가전 4종 더!
14677,20190809,21시,40분,22시,40분,로보 리버시블 무스탕 가디건
14678,20190809,22시,40분,23시,40분,[썸머 BB브라]코데즈컴바인 여성속옷 노와이어 프리컷 브라팬티
14679,20190809,23시,40분,1시,00분,인터넷최저가 도전!_삼성 QLED TV 75인치 QN75Q60RAFXKR
14680,20190810,1시,00분,2시,00분,"이다희 스키니랩 행복한 시서스 다이어트 8주+8주, 16주분"
14681,20190810,2시,00분,2시,50분,"모르간 소가죽 쿠션 샌들(런칭가 69,800원)"
14682,20190810,2시,50분,3시,30분,파시에티티 리얼 카이만 루나백
14683,20190810,3시,30분,4시,30분,라이크라 엘컴포트 2019 시그니처 에디션
14684,20190810,4시,30분,5시,30분,NEW 헨리코튼 골프 남성 폴로 티셔츠 4종
14685,20190810,5시,30분,6시,00분,[쿠키아] 뚜부과자 총 13봉(오곡8봉+뚜부3봉+갓뚜부2봉)
14686,20190810,6시,00분,7시,15분,GS단독]프리모션 비비안 아이스인견 노와이어 여성속옷 브라팬티
14687,20190810,7시,15분,8시,20분,[헤드스파7]탈모완화기능성 트리트먼트 세트 200ml*7 +  35ml*3
14688,20190810,8시,20분,9시,20분,청정 남극바다 크릴에서 추출한 100% 크릴오일 크릴56 (6개월분)
14689,20190810,9시,20분,11시,50분,19 F/W 브리엘 카메라백 미니 레더 크로스백
14690,20190810,11시,50분,12시,40분,[젤라또팩토리] 하또하또핏 PRO 젤네일 시즌2
14691,20190810,12시,40분,13시,30분,루나 LUNA 코어핏 스틱 파운데이션 여름한정 세트
14692,20190810,13시,30분,14시,20분,[LG] 통돌이 세탁기 14KG TR14WK1
14693,20190810,14시,20분,15시,20분,[GS단독]푸마 여자속옷 퓨징 노와이어 브라팬티 12종(19SS)
14694,20190810,15시,20분,16시,20분,♥역대급 혜택♥DPC 스킨럽 스파 클렌징 기기 썸머 특집 세트
14695,20190810,16시,20분,17시,20분,최신상 실크테라피 인리치드 액션 790ml 구성
14696,20190810,17시,40분,18시,30분,◆초특가◆신일DC서큘레이터블랙스탠드형 SIF-PC20DCB 두개구성
14697,20190810,18시,30분,19시,30분,[롯데관광] 터키 품격일주 9일. 아시아나. 전일정 5성호텔
14698,20190810,19시,30분,20시,30분,미구하라 울트라 화이트닝 퍼펙트앰플 집중구성
14699,20190810,20시,30분,21시,30분,LG 코드제로 A9 A9579S 실버 물걸레
14700,20190810,21시,30분,22시,30분,[4세대 플레티넘]셀리턴 LED 마스크 렌탈
14701,20190810,22시,30분,23시,50분,"(런칭가 88,000원) 김서룡 린넨 와이드 팬츠"
14702,20190810,23시,50분,1시,00분,[런칭]FILA 휠라 여성속옷 노와이어 브라팬티 에어리썸머
14703,20190811,1시,00분,2시,00분,제뉴 여름 청량 크롭 팬츠 3종
14704,20190811,2시,00분,2시,50분,"(런칭가 79,900원)마이클바스티안 여성 플리츠 티블라우스 5종"
14705,20190811,2시,50분,3시,20분,"[런칭가 99,000]19년 최신상 헤이앤코이 샌들"
14706,20190811,3시,20분,4시,20분,대한민국 조리기능장 이우철의 누룽지 삼계탕 9팩
14707,20190811,4시,20분,4시,50분,한국도자기리빙 스텐실(stensil) 홈파티세트 20p
14708,20190811,4시,50분,5시,30분,조현디자인 60수 100% 순면 피그먼트 침구세트 K
14709,20190811,5시,30분,6시,00분,토리식품 팥죽 호박죽 혼합세트
14710,20190811,6시,00분,6시,50분,GS단독 특가 / 아디다스 공식정품 웨이파인더 스포츠 선글라스 AD30 / 남녀공용 일반렌즈 미러렌즈
14711,20190811,6시,50분,7시,50분,메디쉴드 전동 목견인기 의료기기 마사지 펌프 CT-1000
14712,20190811,7시,50분,8시,50분,동국제약 센텔리안24 엑스퍼트 마데카 멜라캡처 기미관리앰플
14713,20190811,8시,50분,10시,00분,정관장 홍삼천국 7박스+2박스 더! 앱할인 1만원+1만원 더!
14714,20190811,10시,00분,11시,15분,2019 최신상 맥스클리닉 티톡 오일폼 스파클렌저 (매니아구성)
14715,20190811,11시,15분,12시,30분,다이슨 청소기 V10 앱솔루트플러스 & 공기청정기 DP04 세트 구성
14716,20190811,12시,30분,13시,45분,[쿠쿠] IH 전기압력밥솥 10인용 풀스텐 CRP-CHS108FD/CRP-CHS108FS
14717,20190811,13시,45분,15시,00분,2019 올인원 숀리 스쿼트머신 FS
14718,20190811,15시,00분,16시,10분,[한예슬 LED 마스크] 오페라미룩스 프리미엄 LED 풀세트
14719,20190811,16시,10분,17시,15분,센스맘 에어매트리스 9존 12cm 싱글(S) (겉커버 포함)
14720,20190811,17시,15분,18시,00분,[한진관광] 크로아티아 완전일주 + 슬로베니아 9일 / 대한항공
14721,20190811,18시,00분,18시,45분,[한진관광] 미서부 9일. 대한항공 왕복직항. VIP 리무진버스
14722,20190811,18시,45분,19시,30분,[롯데관광] 중남미 5개국 13일. ★NO팁/NO옵션/NO쇼핑★
14723,20190811,19시,30분,20시,30분,캐리어 에어로/더뉴에어로 에어컨 상담예약(16형 18형 스탠드/멀티형)
14724,20190811,20시,30분,21시,35분,[이지드롭]욕실/변기클리너 레몬/라벤더 복합구성(100회사용량)
14725,20190811,21시,35분,22시,40분,트라이엄프 매직 NEW 노와이어 브라팬티
14726,20190811,22시,40분,23시,45분,바디프랜드 안마의자 상담예약
14727,20190811,23시,45분,1시,00분,파세코 써큘레이터 스탠드형 PCF-HS9120W 1+1 총 2개 구성!
14728,20190812,1시,00분,2시,00분,캐리어 제습기 22평형(75㎡) 18L ACDHMC018LRWW
14729,20190812,2시,00분,3시,00분,에버콜라겐 인앤업 시즌2 (50.4*3병) (총 12주분)
14730,20190812,3시,00분,3시,10분,아하 그렇구나
14731,20190812,3시,10분,4시,10분,렌지메이트 프로2 풀세트(다용도팬+구이팬+미니쿠커+쌀세척기)
14732,20190812,4시,10분,4시,40분,제뉴 시즌오프 데일리 코디 바지 3종 (일자핏2+와이드핏1)
14733,20190812,4시,40분,5시,30분,유현수셰프의 북촌더덕갈비 330g * 6팩
14734,20190812,5시,30분,6시,00분,유기농 레드비트즙 140포 80ml*35포*4박스
14735,20190812,6시,00분,7시,15분,[DB]참좋은상해보험
14736,20190812,7시,15분,8시,15분,휴롬 착즙기 디바S 원액기 주서기 녹즙기
14737,20190812,8시,15분,10시,25분,"(런칭가 69,000원)SJ WANI 80수코튼 블라우스"
14738,20190812,10시,25분,11시,35분,[에버비키니] 화사다이어트 빠질라카노 28포*12박스 (24주분)
14739,20190812,11시,35분,12시,40분,[퍼실]듀오캡스 라벤더 캡슐세제 32개입x7팩 (총224회분)
14740,20190812,12시,40분,14시,00분,아디다스 남성 양말 썸머 스니커즈형 삼선 퍼포먼스 12종 패키지
14741,20190812,14시,00분,14시,40분,락앤락 칼도마살균블럭 UV LED 살균기
14742,20190812,14시,40분,15시,20분,덕인관 명인 떡갈비 20팩
14743,20190812,15시,20분,16시,00분,켄트2 초극세모 칫솔 25개 5세트
14744,20190812,16시,00분,16시,40분,[강순의] 나주종가 25대 종부 식품명인 강순의 나주곰탕
14745,20190812,16시,40분,17시,35분,자이글 파티 스페셜 ZG-KR2051A + 사은품
14746,20190812,17시,35분,18시,35분,쿠쿠 정수기 렌탈(2019년형/TV CF동일모델/0원/냉온정)
14747,20190812,18시,35분,19시,35분,[메리츠]암-올바른암보험
14748,20190812,19시,35분,20시,40분,종가집 중부식 포기김치 11kg+ 포기김치 1kg
14749,20190812,20시,40분,21시,40분,종근당 락토핏 코어 프롤린 유산균 6통 12개월 (총360포)
14750,20190812,21시,40분,22시,40분,[라이나]치과-THE건강한치아보험
14751,20190812,22시,40분,23시,45분,정관장 화애락큐 6박스+1박스 더!(6+1개월분)
14752,20190812,23시,45분,1시,00분,런칭가149000원]코튼클럽 노와이어 에어리 브라팬티 14종
14753,20190813,1시,00분,2시,00분,제니하우스 헤어핏 새치/빈모 커버 쿠션 본품2+리필4 최대용량 !
14754,20190813,2시,00분,3시,00분,[산지애] 씻어나온 꿀사과 12kg 3박스 (4kg+4kg+4kg)
14755,20190813,3시,00분,3시,40분,"(런칭가 59,900원)코펜하겐럭스 여성 모달 티셔츠 6종"
14756,20190813,3시,40분,3시,50분,GS생활백서
14757,20190813,3시,50분,4시,20분,센스맘 에어매트리스 9존 12cm 싱글(S) (겉커버 포함)
14758,20190813,4시,20분,4시,50분,[바이알러]울트라마이텍스 기능성이불+스프레드 세트 Q
14759,20190813,4시,50분,5시,30분,테리갤러리 네이처 뱀부 선염 타월 200g 초고용량 15종
14760,20190813,5시,30분,6시,00분,킹즈 치아바타 핫도그+샌드위치 총 15개
14761,20190813,6시,00분,7시,15분,프리바이오틱스 FOS 프락토올리고당 11박스+무료체험 10포
14762,20190813,7시,15분,8시,15분,[신한]받고또받는생활비암보험
14763,20190813,8시,15분,10시,25분,보노보 쿨 라이크라 데님3종(여)
14764,20190813,10시,25분,10시,35분,JASON WU 엣지스티치 린넨 티셔츠 3종(런칭가 69천원)
14765,20190813,10시,35분,11시,35분,그린백 그린박스 세트 (빅박스 1개+ 그린백 30매+그린박스 16종)
14766,20190813,11시,35분,12시,30분,5주년특집☆TS샴푸 핵심구성+트리트먼트 1통 증정
14767,20190813,12시,30분,12시,40분,JASON WU 엣지스티치 린넨 티셔츠 3종(런칭가 69천원)
14768,20190813,12시,40분,13시,10분,공백 욕실청소세트 (곰팡이 제거젤 5개)
14769,20190813,13시,10분,13시,40분,LG테크 한장빨래 화이트업 시트 세제 본품 9박스(270매)
14770,20190813,13시,40분,14시,40분,뉴트리닌자 블렌더 인텔리센스듀오 CT641KR 믹서기
14771,20190813,14시,40분,14시,50분,JASON WU 엣지스티치 린넨 티셔츠 3종(런칭가 69천원)
14772,20190813,14시,50분,15시,30분,2019년 햇고추로만! 붉은빛깔 청결고춧가루 500g*5봉 총 2.5kg
14773,20190813,15시,30분,17시,25분,"모르간 소가죽 쿠션 샌들(런칭가 69,800원)"
14774,20190813,17시,25분,17시,35분,JASON WU 엣지스티치 린넨 티셔츠 3종(런칭가 69천원)
14775,20190813,17시,35분,18시,35분,[메리츠]암-올바른암보험
14776,20190813,18시,35분,19시,30분,[GS단독]아테스토니 프리미엄 탁텔 라이크라 드로즈 9종
14777,20190813,19시,30분,20시,40분,셀티바 다이어트 모유유래 유산균12주 BNR17
14778,20190813,20시,40분,21시,40분,5주년특집☆TS샴푸 핵심구성+트리트먼트 1통 증정
14779,20190813,21시,40분,22시,40분,"[RITA] 리타 직수입 노니원액 100% 12병+3병 (1,000ml*15병)"
14780,20190813,22시,40분,23시,40분,[9월 초특가 확인!] 롯데렌터카 신차장기렌터카 상담예약
14781,20190813,23시,40분,23시,50분,JASON WU 엣지스티치 린넨 티셔츠 3종(런칭가 69천원)
14782,20190813,23시,50분,1시,00분,[기본팩 차콜] 삼성노트북5 NT550EBE-K24B+삼성 컬러레이저프린터+외장하드 1TB
14783,20190814,1시,00분,2시,00분,[DB]참좋은상해보험
14784,20190814,2시,00분,3시,00분,♥GS단독/최신상♥ 데싱디바 페디 슈퍼슬림핏 크루즈2
14785,20190814,3시,00분,3시,10분,샤피의 건강생활 정보
14786,20190814,3시,10분,4시,00분,[요석궁] 경주 최부자 반가 한정식 갈비탕
14787,20190814,4시,00분,4시,30분,제뉴 여름 청량 크롭 팬츠 3종
14788,20190814,4시,30분,5시,30분,NEW 헨리코튼 골프 남성 폴로 티셔츠 4종
14789,20190814,5시,30분,6시,00분,혼자먹는 남원추어탕 5팩
14790,20190814,6시,00분,7시,15분,종근당건강 눈건강 아이클리어 최신 루테인 헤마토코쿠스 6개월
14791,20190814,7시,15분,8시,15분,한율 송담 탄력 기초세트 대박구성
14792,20190814,8시,15분,10시,25분,로보 베지터블 숏 트렌치재킷
14793,20190814,10시,25분,10시,35분,[제니퍼룸] 마카롱 미니밥솥 JC-E80810
14794,20190814,10시,35분,11시,35분,[파자마 포함] 플레이텍스 노와이어 초특가 브라팬티
14795,20190814,11시,35분,12시,40분,[쿠쿠] 블랙스톤 전기압력밥솥 풀스텐 10인용 CRP-R108FB/CRP-R108FS
14796,20190814,12시,40분,13시,40분,옥스포드 리딩트리 ORT 1+~12+ 단계 풀세트 + 워크북
14797,20190814,13시,40분,14시,40분,[신한]받고또받는생활비암보험
14798,20190814,14시,40분,14시,50분,[제니퍼룸] 마카롱 미니밥솥 JC-E80810
14799,20190814,14시,50분,15시,30분,[해피콜] 19년 최신상 IH 다이아몬드 프라이팬 5종 세트
14800,20190814,15시,30분,16시,00분,깨끗한나라 화장지 프리미엄 허브가든 데이지 3팩구성(총90롤)
14801,20190814,16시,00분,16시,30분,[한일카페트] 천연 대자리 세트(특대형)+ 1인용 하나 더!
14802,20190814,16시,30분,16시,40분,[제니퍼룸] 마카롱 미니밥솥 JC-E80810
14803,20190814,16시,40분,17시,35분,올리비아 네추럴 올리브 클렌징 비누 17개 (체험분 1개 추가)
14804,20190814,17시,35분,18시,35분,종가집 중부식 포기김치 11kg+ 포기김치 1kg
14805,20190814,18시,35분,19시,35분,[리바이스 바디웨어] 썸머 드로즈 총 7종+ 티셔츠1종+가방1종
14806,20190814,19시,35분,20시,40분,[산지애] 부드러운 햇복숭아(천중도) 2박스 총 6kg
14807,20190814,20시,40분,21시,40분,글렌다블룸 리얼 파이톤 미니백(버블백)
14808,20190814,21시,40분,22시,40분,[파자마포함] 원더브라 프리미엄 뉴라이트리프트 스킨&슬림
14809,20190814,22시,40분,23시,40분,바닐라비 여성 뉴보이핏데님 19FW 런칭!! Upgrade 된 핏!+벨트
14810,20190814,23시,40분,23시,50분,[제니퍼룸] 마카롱 미니밥솥 JC-E80810
14811,20190814,23시,50분,1시,00분,[아티스트태양] 오토 롤링 볼륨 고데기 1+1 / 10%즉시 할인
14812,20190815,1시,00분,2시,00분,라이나(무)THE든든한치매보험
14813,20190815,2시,00분,3시,00분,[GS단독]푸마 여자속옷 퓨징 노와이어 브라팬티 12종(19SS)
14814,20190815,3시,00분,4시,00분,보국무선써큘레이터BKF-30L93DCB/BKF-30PL93DCB
14815,20190815,4시,00분,4시,30분,마리아꾸르끼 천연 라피아햇(모자+썬캡) 5만원세일!!
14816,20190815,4시,30분,5시,30분,에버콜라겐 인앤업 시즌2 (50.4*3병) (총 12주분)
14817,20190815,5시,30분,6시,00분,쿨슬립 아이스 터치 침구SS
14818,20190815,6시,00분,7시,15분,"이다희 스키니랩 행복한 시서스 다이어트 8주+8주, 16주분"
14819,20190815,7시,15분,8시,15분,[헤드스파7]탈모완화기능성 트리트먼트 세트 200ml*7 +  35ml*3
14820,20190815,8시,15분,9시,25분,[4세대 플레티넘]셀리턴 LED 마스크 렌탈
14821,20190815,9시,25분,11시,35분,19 F/W A.S.98)벨라 컴포트 슬립온(made in italy)
14822,20190815,11시,35분,12시,40분,[PUMA]푸마 남성 홈웨어 6차 상하의 7종 세트
14823,20190815,12시,40분,14시,40분,LG 스타일러 블랙에디션 S5MB(5벌+바지1벌) + 스팀오븐 사은품
14824,20190815,14시,40분,15시,40분,"[런칭가 99,000원]아테스토니 남여공용 코튼100% 티셔츠 5종"
14825,20190815,15시,40분,16시,40분,LG 퓨리케어 정수기 케어솔루션 상담예약 + 설치사은품 증정
14826,20190815,16시,40분,17시,35분,휴렉 음식물처리기 렌탈 + 홈케어 서비스 4종
14827,20190815,17시,35분,18시,35분,메디앤서 리얼 스킨핏 콜라겐 마스크팩 더블 세트
14828,20190815,18시,35분,19시,35분,LG 코드제로 A9 A9579S 실버 물걸레
14829,20190815,19시,35분,20시,40분,LG 디오스 냉장고 F872SS31H 5도어 매직스페이스+가전5종 풀패키지
14830,20190815,20시,40분,21시,40분,돈스파이크 프라임 킹스테이크
14831,20190815,21시,40분,22시,40분,바디프랜드 안마의자 렌탈 무료 상담예약
14832,20190815,22시,40분,23시,45분,[파자마포함] 플레이텍스 노와이어 스킨 브라팬티
14833,20190815,23시,45분,1시,00분,LG UHD 55형 TV 55UK6800HNC+사은품(사운드바+인공지능리모컨)
14834,20190816,1시,00분,2시,00분,[19+7형 2in1] LG 휘센 인공지능 에어컨 FQ19V9KWA2
14835,20190816,2시,00분,3시,00분,♥역대급 혜택♥DPC 스킨럽 스파 클렌징 기기 썸머 특집 세트
14836,20190816,3시,00분,3시,40분,코즈니 크링클 피그먼트 침구세트+ 여름이불 1장 더! SS
14837,20190816,3시,40분,4시,05분,제뉴 시즌오프 데일리 코디 바지 3종 (일자핏2+와이드핏1)
14838,20190816,4시,05분,4시,30분,제뉴 시즌오프 레터링 아트 스프링 니트 3종
14839,20190816,4시,30분,5시,30분,[뉴트리원라이프] 정우성 리버케어GT 6박스(6개월분)
14840,20190816,5시,30분,6시,00분,[몬드글락] 헤어염색기/몬드글락헤어칼라
14841,20190816,6시,00분,6시,15분,[DB]참좋은상해보험
14842,20190816,6시,15분,7시,15분,[메리츠]암-올바른암보험
14843,20190816,7시,15분,8시,15분,더 불가리쿠스 오리지널 프로바이오틱스 유산균 6병(12개월분)
