,temp,rain,humidity,sunshine,datetime
4382,24.1,0.0,61,0.4,2019-07-02 20:00:00
4383,23.2,0.0,69,0.0,2019-07-02 21:00:00
4384,22.7,0.0,73,0.0,2019-07-02 22:00:00
4385,22.3,0.0,71,0.0,2019-07-02 23:00:00
4386,22.2,0.0,74,0.0,2019-07-03 00:00:00
4387,21.9,0.0,79,0.0,2019-07-03 01:00:00
4388,21.6,0.0,83,0.0,2019-07-03 02:00:00
4389,21.7,0.0,83,0.0,2019-07-03 03:00:00
4390,21.5,0.0,84,0.0,2019-07-03 04:00:00
4391,21.3,0.0,84,0.0,2019-07-03 05:00:00
4392,21.5,0.0,82,0.0,2019-07-03 06:00:00
4393,22.0,0.0,77,0.1,2019-07-03 07:00:00
4394,22.7,0.0,75,0.4,2019-07-03 08:00:00
4395,24.2,0.0,59,0.7,2019-07-03 09:00:00
4396,25.6,0.0,53,0.9,2019-07-03 10:00:00
4397,26.8,0.0,54,0.9,2019-07-03 11:00:00
4398,27.3,0.0,51,0.3,2019-07-03 12:00:00
4399,27.1,0.0,53,0.0,2019-07-03 13:00:00
4400,26.9,0.0,52,0.0,2019-07-03 14:00:00
4401,26.7,0.0,49,0.0,2019-07-03 15:00:00
4402,26.9,0.0,48,0.0,2019-07-03 16:00:00
4403,26.6,0.0,50,0.0,2019-07-03 17:00:00
4404,26.0,0.0,49,0.0,2019-07-03 18:00:00
4405,25.3,0.0,53,0.0,2019-07-03 19:00:00
4406,25.0,0.0,69,0.0,2019-07-03 20:00:00
4407,23.6,0.0,70,0.0,2019-07-03 21:00:00
4408,23.2,0.0,68,0.0,2019-07-03 22:00:00
4409,22.6,0.0,69,0.0,2019-07-03 23:00:00
4410,22.0,0.0,74,0.0,2019-07-04 00:00:00
4411,21.3,0.0,75,0.0,2019-07-04 01:00:00
4412,20.9,0.0,81,0.0,2019-07-04 02:00:00
4413,20.6,0.0,86,0.0,2019-07-04 03:00:00
4414,20.4,0.0,87,0.0,2019-07-04 04:00:00
4415,20.2,0.0,91,0.0,2019-07-04 05:00:00
4416,20.0,0.0,93,0.0,2019-07-04 06:00:00
4417,20.6,0.0,80,0.9,2019-07-04 07:00:00
4418,22.4,0.0,72,1.0,2019-07-04 08:00:00
4419,24.5,0.0,62,1.0,2019-07-04 09:00:00
4420,26.6,0.0,47,1.0,2019-07-04 10:00:00
4421,28.1,0.0,43,1.0,2019-07-04 11:00:00
4422,29.8,0.0,35,1.0,2019-07-04 12:00:00
4423,31.1,0.0,31,1.0,2019-07-04 13:00:00
4424,32.3,0.0,31,1.0,2019-07-04 14:00:00
4425,32.1,0.0,33,1.0,2019-07-04 15:00:00
4426,31.9,0.0,33,1.0,2019-07-04 16:00:00
4427,30.9,0.0,33,1.0,2019-07-04 17:00:00
4428,29.3,0.0,31,1.0,2019-07-04 18:00:00
4429,27.5,0.0,36,0.8,2019-07-04 19:00:00
4430,25.2,0.0,50,0.0,2019-07-04 20:00:00
4431,24.1,0.0,59,0.0,2019-07-04 21:00:00
4432,23.6,0.0,69,0.0,2019-07-04 22:00:00
4433,23.1,0.0,75,0.0,2019-07-04 23:00:00
4434,22.6,0.0,78,0.0,2019-07-05 00:00:00
4435,22.2,0.0,77,0.0,2019-07-05 01:00:00
4436,21.7,0.0,73,0.0,2019-07-05 02:00:00
4437,20.9,0.0,63,0.0,2019-07-05 03:00:00
4438,20.6,0.0,60,0.0,2019-07-05 04:00:00
4439,20.2,0.0,62,0.0,2019-07-05 05:00:00
4440,20.3,0.0,62,0.0,2019-07-05 06:00:00
4441,20.9,0.0,64,0.0,2019-07-05 07:00:00
4442,23.7,0.0,47,0.9,2019-07-05 08:00:00
4443,25.6,0.0,39,1.0,2019-07-05 09:00:00
4444,28.4,0.0,35,1.0,2019-07-05 10:00:00
4445,30.4,0.0,33,1.0,2019-07-05 11:00:00
4446,32.2,0.0,31,1.0,2019-07-05 12:00:00
4447,33.8,0.0,27,1.0,2019-07-05 13:00:00
4448,34.2,0.0,27,1.0,2019-07-05 14:00:00
4449,34.4,0.0,32,0.9,2019-07-05 15:00:00
4450,33.5,0.0,35,1.0,2019-07-05 16:00:00
4451,33.4,0.0,35,1.0,2019-07-05 17:00:00
4452,32.3,0.0,37,1.0,2019-07-05 18:00:00
4453,30.9,0.0,38,1.0,2019-07-05 19:00:00
4454,29.2,0.0,35,0.0,2019-07-05 20:00:00
4455,28.4,0.0,33,0.0,2019-07-05 21:00:00
4456,27.8,0.0,35,0.0,2019-07-05 22:00:00
4457,27.5,0.0,35,0.0,2019-07-05 23:00:00
4458,27.0,0.0,40,0.0,2019-07-06 00:00:00
4459,26.8,0.0,42,0.0,2019-07-06 01:00:00
4460,26.5,0.0,47,0.0,2019-07-06 02:00:00
4461,26.2,0.0,50,0.0,2019-07-06 03:00:00
4462,25.4,0.0,54,0.0,2019-07-06 04:00:00
4463,25.0,0.0,54,0.0,2019-07-06 05:00:00
4464,24.6,0.0,58,0.0,2019-07-06 06:00:00
4465,25.7,0.0,54,0.9,2019-07-06 07:00:00
4466,27.5,0.0,48,1.0,2019-07-06 08:00:00
4467,28.5,0.0,46,1.0,2019-07-06 09:00:00
4468,30.5,0.0,38,1.0,2019-07-06 10:00:00
4469,32.1,0.0,31,1.0,2019-07-06 11:00:00
4470,33.4,0.0,28,1.0,2019-07-06 12:00:00
4471,34.3,0.0,28,1.0,2019-07-06 13:00:00
4472,35.2,0.0,25,1.0,2019-07-06 14:00:00
4473,35.8,0.0,25,1.0,2019-07-06 15:00:00
4474,35.8,0.0,25,1.0,2019-07-06 16:00:00
4475,35.2,0.0,27,0.9,2019-07-06 17:00:00
4476,34.2,0.0,28,0.9,2019-07-06 18:00:00
4477,32.2,0.0,35,0.1,2019-07-06 19:00:00
4478,30.5,0.0,40,0.0,2019-07-06 20:00:00
4479,29.3,0.0,41,0.0,2019-07-06 21:00:00
4480,28.2,0.0,43,0.0,2019-07-06 22:00:00
4481,26.9,0.0,46,0.0,2019-07-06 23:00:00
4482,25.6,0.0,51,0.0,2019-07-07 00:00:00
4483,24.9,0.0,53,0.0,2019-07-07 01:00:00
4484,24.5,0.0,55,0.0,2019-07-07 02:00:00
4485,24.2,0.0,56,0.0,2019-07-07 03:00:00
4486,23.9,0.0,56,0.0,2019-07-07 04:00:00
4487,23.6,0.0,58,0.0,2019-07-07 05:00:00
4488,23.8,0.0,56,0.0,2019-07-07 06:00:00
4489,24.6,0.0,53,0.5,2019-07-07 07:00:00
4490,25.9,0.0,49,1.0,2019-07-07 08:00:00
4491,26.6,0.0,46,0.9,2019-07-07 09:00:00
4492,28.5,0.0,41,1.0,2019-07-07 10:00:00
4493,28.9,0.0,39,1.0,2019-07-07 11:00:00
4494,30.1,0.0,35,1.0,2019-07-07 12:00:00
4495,30.4,0.0,33,1.0,2019-07-07 13:00:00
4496,30.6,0.0,31,0.9,2019-07-07 14:00:00
4497,32.0,0.0,30,1.0,2019-07-07 15:00:00
4498,31.6,0.0,30,1.0,2019-07-07 16:00:00
4499,30.3,0.0,32,0.5,2019-07-07 17:00:00
4500,29.0,0.0,35,0.0,2019-07-07 18:00:00
4501,27.4,0.0,38,0.0,2019-07-07 19:00:00
4502,26.1,0.0,40,0.0,2019-07-07 20:00:00
4503,24.9,0.0,42,0.0,2019-07-07 21:00:00
4504,23.9,0.0,43,0.0,2019-07-07 22:00:00
4505,23.3,0.0,43,0.0,2019-07-07 23:00:00
4506,22.7,0.0,46,0.0,2019-07-08 00:00:00
4507,22.2,0.0,48,0.0,2019-07-08 01:00:00
4508,21.8,0.0,49,0.0,2019-07-08 02:00:00
4509,21.4,0.0,50,0.0,2019-07-08 03:00:00
4510,21.4,0.0,51,0.0,2019-07-08 04:00:00
4511,21.3,0.0,52,0.0,2019-07-08 05:00:00
4512,21.2,0.0,54,0.0,2019-07-08 06:00:00
4513,21.9,0.0,52,0.3,2019-07-08 07:00:00
4514,22.9,0.0,52,0.4,2019-07-08 08:00:00
4515,23.8,0.0,50,0.0,2019-07-08 09:00:00
4516,25.2,0.0,47,0.3,2019-07-08 10:00:00
4517,26.9,0.0,42,0.5,2019-07-08 11:00:00
4518,27.5,0.0,44,0.8,2019-07-08 12:00:00
4519,29.0,0.0,37,1.0,2019-07-08 13:00:00
4520,29.3,0.0,36,0.9,2019-07-08 14:00:00
4521,31.0,0.0,33,1.0,2019-07-08 15:00:00
4522,30.4,0.0,34,1.0,2019-07-08 16:00:00
4523,29.9,0.0,37,1.0,2019-07-08 17:00:00
4524,28.2,0.0,40,0.7,2019-07-08 18:00:00
4525,27.3,0.0,42,0.9,2019-07-08 19:00:00
4526,25.7,0.0,44,0.5,2019-07-08 20:00:00
4527,24.8,0.0,47,0.0,2019-07-08 21:00:00
4528,23.9,0.0,49,0.0,2019-07-08 22:00:00
4529,23.3,0.0,52,0.0,2019-07-08 23:00:00
4530,22.6,0.0,55,0.0,2019-07-09 00:00:00
4531,22.1,0.0,56,0.0,2019-07-09 01:00:00
4532,21.5,0.0,58,0.0,2019-07-09 02:00:00
4533,20.9,0.0,59,0.0,2019-07-09 03:00:00
4534,20.4,0.0,59,0.0,2019-07-09 04:00:00
4535,19.9,0.0,62,0.0,2019-07-09 05:00:00
4536,19.8,0.0,62,0.0,2019-07-09 06:00:00
4537,21.1,0.0,55,0.9,2019-07-09 07:00:00
4538,23.3,0.0,51,1.0,2019-07-09 08:00:00
4539,25.3,0.0,44,1.0,2019-07-09 09:00:00
4540,27.0,0.0,39,1.0,2019-07-09 10:00:00
4541,28.3,0.0,37,1.0,2019-07-09 11:00:00
4542,28.4,0.0,37,0.9,2019-07-09 12:00:00
4543,29.8,0.0,33,0.9,2019-07-09 13:00:00
4544,29.5,0.0,35,0.8,2019-07-09 14:00:00
4545,29.7,0.0,36,0.2,2019-07-09 15:00:00
4546,29.5,0.0,36,0.0,2019-07-09 16:00:00
4547,29.0,0.0,38,0.0,2019-07-09 17:00:00
4548,28.2,0.0,38,0.0,2019-07-09 18:00:00
4549,27.3,0.0,40,0.0,2019-07-09 19:00:00
4550,26.1,0.0,42,0.0,2019-07-09 20:00:00
4551,25.0,0.0,44,0.0,2019-07-09 21:00:00
4552,24.3,0.0,46,0.0,2019-07-09 22:00:00
4553,23.7,0.0,48,0.0,2019-07-09 23:00:00
4554,22.8,0.0,51,0.0,2019-07-10 00:00:00
4555,22.0,0.0,55,0.0,2019-07-10 01:00:00
4556,21.5,0.0,58,0.0,2019-07-10 02:00:00
4557,21.1,0.0,61,0.0,2019-07-10 03:00:00
4558,21.0,0.0,62,0.0,2019-07-10 04:00:00
4559,20.9,0.0,63,0.0,2019-07-10 05:00:00
4560,21.1,0.0,61,0.0,2019-07-10 06:00:00
4561,21.6,0.0,59,0.0,2019-07-10 07:00:00
4562,23.5,0.0,51,0.7,2019-07-10 08:00:00
4563,25.2,0.0,46,1.0,2019-07-10 09:00:00
4564,24.6,0.0,50,0.4,2019-07-10 10:00:00
4565,25.5,0.0,46,0.1,2019-07-10 11:00:00
4566,27.2,0.0,43,0.8,2019-07-10 12:00:00
4567,26.7,0.0,45,0.1,2019-07-10 13:00:00
4568,25.9,0.0,47,0.0,2019-07-10 14:00:00
4569,25.6,0.0,48,0.0,2019-07-10 15:00:00
4570,24.5,0.0,55,0.0,2019-07-10 16:00:00
4571,23.5,0.1,58,0.0,2019-07-10 17:00:00
4572,22.1,0.2,68,0.0,2019-07-10 18:00:00
4573,21.3,0.4,75,0.0,2019-07-10 19:00:00
4574,20.6,0.7,82,0.0,2019-07-10 20:00:00
4575,19.9,2.2,92,0.0,2019-07-10 21:00:00
4576,19.4,2.6,93,0.0,2019-07-10 22:00:00
4577,19.4,2.0,95,0.0,2019-07-10 23:00:00
4578,19.6,0.3,94,0.0,2019-07-11 00:00:00
4579,19.6,0.1,92,0.0,2019-07-11 01:00:00
4580,19.7,0.0,87,0.0,2019-07-11 02:00:00
4581,19.9,0.3,86,0.0,2019-07-11 03:00:00
4582,20.1,0.0,88,0.0,2019-07-11 04:00:00
4583,20.0,0.6,91,0.0,2019-07-11 05:00:00
4584,19.8,0.9,92,0.0,2019-07-11 06:00:00
4585,20.0,0.9,94,0.0,2019-07-11 07:00:00
4586,20.3,0.0,94,0.0,2019-07-11 08:00:00
4587,21.1,0.1,87,0.0,2019-07-11 09:00:00
4588,21.9,0.0,82,0.0,2019-07-11 10:00:00
4589,23.0,0.0,75,0.0,2019-07-11 11:00:00
4590,24.0,0.0,68,0.0,2019-07-11 12:00:00
4591,25.3,0.0,61,0.0,2019-07-11 13:00:00
4592,25.6,0.0,61,0.0,2019-07-11 14:00:00
4593,25.3,0.0,60,0.0,2019-07-11 15:00:00
4594,24.4,0.0,67,0.0,2019-07-11 16:00:00
4595,23.5,0.0,69,0.0,2019-07-11 17:00:00
4596,22.9,0.0,71,0.0,2019-07-11 18:00:00
4597,22.0,0.0,75,0.0,2019-07-11 19:00:00
4598,21.7,0.0,74,0.0,2019-07-11 20:00:00
4599,21.4,0.0,73,0.0,2019-07-11 21:00:00
4600,21.0,0.0,77,0.0,2019-07-11 22:00:00
4601,20.8,0.0,77,0.0,2019-07-11 23:00:00
4602,20.7,0.0,78,0.0,2019-07-12 00:00:00
4603,20.5,0.0,77,0.0,2019-07-12 01:00:00
4604,20.3,0.0,78,0.0,2019-07-12 02:00:00
4605,20.1,0.0,80,0.0,2019-07-12 03:00:00
4606,20.1,0.0,79,0.0,2019-07-12 04:00:00
4607,20.1,0.0,79,0.0,2019-07-12 05:00:00
4608,20.2,0.0,78,0.0,2019-07-12 06:00:00
4609,20.5,0.0,75,0.0,2019-07-12 07:00:00
4610,21.4,0.0,76,0.0,2019-07-12 08:00:00
4611,22.4,0.0,69,0.2,2019-07-12 09:00:00
4612,23.3,0.0,67,0.3,2019-07-12 10:00:00
4613,24.2,0.0,65,0.3,2019-07-12 11:00:00
4614,26.2,0.0,53,0.9,2019-07-12 12:00:00
4615,27.2,0.0,49,0.9,2019-07-12 13:00:00
4616,28.0,0.0,48,0.9,2019-07-12 14:00:00
4617,27.9,0.0,45,1.0,2019-07-12 15:00:00
4618,28.1,0.0,53,1.0,2019-07-12 16:00:00
4619,27.2,0.0,54,0.9,2019-07-12 17:00:00
4620,25.9,0.0,61,0.3,2019-07-12 18:00:00
4621,25.1,0.0,62,0.3,2019-07-12 19:00:00
4622,24.1,0.0,67,0.0,2019-07-12 20:00:00
4623,23.6,0.0,66,0.0,2019-07-12 21:00:00
4624,23.3,0.0,70,0.0,2019-07-12 22:00:00
4625,22.8,0.0,72,0.0,2019-07-12 23:00:00
4626,22.8,0.0,72,0.0,2019-07-13 00:00:00
4627,22.7,0.0,74,0.0,2019-07-13 01:00:00
4628,22.6,0.0,77,0.0,2019-07-13 02:00:00
4629,22.4,0.0,79,0.0,2019-07-13 03:00:00
4630,22.4,0.0,78,0.0,2019-07-13 04:00:00
4631,22.3,0.0,80,0.0,2019-07-13 05:00:00
4632,22.2,0.0,79,0.0,2019-07-13 06:00:00
4633,22.4,0.0,77,0.0,2019-07-13 07:00:00
4634,22.4,0.0,78,0.0,2019-07-13 08:00:00
4635,23.6,0.0,70,0.0,2019-07-13 09:00:00
4636,25.1,0.0,63,0.3,2019-07-13 10:00:00
4637,25.8,0.0,64,0.4,2019-07-13 11:00:00
4638,26.9,0.0,56,0.2,2019-07-13 12:00:00
4639,27.2,0.0,57,0.0,2019-07-13 13:00:00
4640,29.0,0.0,47,1.0,2019-07-13 14:00:00
4641,29.2,0.0,48,0.9,2019-07-13 15:00:00
4642,29.1,0.0,51,0.9,2019-07-13 16:00:00
4643,28.2,0.0,55,0.4,2019-07-13 17:00:00
4644,27.4,0.0,58,0.0,2019-07-13 18:00:00
4645,26.6,0.0,59,0.0,2019-07-13 19:00:00
4646,25.3,0.0,66,0.0,2019-07-13 20:00:00
4647,24.5,0.0,72,0.0,2019-07-13 21:00:00
4648,23.7,0.0,79,0.0,2019-07-13 22:00:00
4649,23.1,0.0,79,0.0,2019-07-13 23:00:00
4650,22.7,0.0,76,0.0,2019-07-14 00:00:00
4651,22.4,0.0,80,0.0,2019-07-14 01:00:00
4652,22.2,0.0,83,0.0,2019-07-14 02:00:00
4653,21.9,0.0,83,0.0,2019-07-14 03:00:00
4654,21.5,0.0,84,0.0,2019-07-14 04:00:00
4655,21.3,0.0,87,0.0,2019-07-14 05:00:00
4656,21.4,0.0,85,0.0,2019-07-14 06:00:00
4657,22.0,0.0,81,0.0,2019-07-14 07:00:00
4658,22.9,0.0,77,0.0,2019-07-14 08:00:00
4659,24.3,0.0,68,0.2,2019-07-14 09:00:00
4660,25.2,0.0,65,0.0,2019-07-14 10:00:00
4661,27.6,0.0,55,0.8,2019-07-14 11:00:00
4662,29.2,0.0,49,1.0,2019-07-14 12:00:00
4663,30.7,0.0,40,1.0,2019-07-14 13:00:00
4664,31.2,0.0,44,1.0,2019-07-14 14:00:00
4665,30.7,0.0,46,0.6,2019-07-14 15:00:00
4666,31.2,0.0,40,1.0,2019-07-14 16:00:00
4667,29.6,0.0,54,0.7,2019-07-14 17:00:00
4668,30.3,0.0,45,1.0,2019-07-14 18:00:00
4669,28.6,0.0,54,0.5,2019-07-14 19:00:00
4670,26.8,0.0,59,0.0,2019-07-14 20:00:00
4671,25.5,0.0,66,0.0,2019-07-14 21:00:00
4672,24.8,0.0,71,0.0,2019-07-14 22:00:00
4673,24.2,0.0,73,0.0,2019-07-14 23:00:00
4674,23.8,0.0,75,0.0,2019-07-15 00:00:00
4675,23.4,0.0,75,0.0,2019-07-15 01:00:00
4676,23.2,0.0,76,0.0,2019-07-15 02:00:00
4677,22.7,0.0,78,0.0,2019-07-15 03:00:00
4678,22.4,0.0,79,0.0,2019-07-15 04:00:00
4679,22.5,0.0,81,0.0,2019-07-15 05:00:00
4680,22.5,0.0,79,0.0,2019-07-15 06:00:00
4681,23.1,0.0,77,0.0,2019-07-15 07:00:00
4682,24.3,0.0,72,0.0,2019-07-15 08:00:00
4683,25.0,0.0,70,0.0,2019-07-15 09:00:00
4684,25.8,0.0,66,0.0,2019-07-15 10:00:00
4685,26.8,0.0,60,0.0,2019-07-15 11:00:00
4686,27.2,0.0,60,0.0,2019-07-15 12:00:00
4687,27.1,0.0,61,0.0,2019-07-15 13:00:00
4688,26.7,0.0,66,0.0,2019-07-15 14:00:00
4689,25.4,0.0,75,0.0,2019-07-15 15:00:00
4690,23.3,2.8,89,0.1,2019-07-15 16:00:00
4691,23.0,3.7,92,0.0,2019-07-15 17:00:00
4692,23.0,0.7,93,0.0,2019-07-15 18:00:00
4693,22.8,0.0,86,0.0,2019-07-15 19:00:00
4694,22.2,0.0,92,0.0,2019-07-15 20:00:00
4695,22.2,0.0,91,0.0,2019-07-15 21:00:00
4696,22.3,0.0,85,0.0,2019-07-15 22:00:00
4697,22.2,0.4,92,0.0,2019-07-15 23:00:00
4698,22.2,0.1,94,0.0,2019-07-16 00:00:00
4699,22.0,0.0,93,0.0,2019-07-16 01:00:00
4700,21.8,0.4,93,0.0,2019-07-16 02:00:00
4701,21.6,4.0,95,0.0,2019-07-16 03:00:00
4702,21.5,0.0,96,0.0,2019-07-16 04:00:00
4703,21.5,0.0,95,0.0,2019-07-16 05:00:00
4704,21.5,0.0,95,0.0,2019-07-16 06:00:00
4705,21.6,0.0,95,0.0,2019-07-16 07:00:00
4706,22.4,0.0,93,0.0,2019-07-16 08:00:00
4707,22.6,0.0,87,0.0,2019-07-16 09:00:00
4708,23.1,0.0,83,0.0,2019-07-16 10:00:00
4709,25.5,0.0,67,0.7,2019-07-16 11:00:00
4710,26.7,0.0,67,0.7,2019-07-16 12:00:00
4711,25.5,1.1,80,0.3,2019-07-16 13:00:00
4712,25.9,0.8,80,0.0,2019-07-16 14:00:00
4713,27.9,0.0,62,0.6,2019-07-16 15:00:00
4714,28.6,0.0,58,0.6,2019-07-16 16:00:00
4715,28.5,0.0,58,0.5,2019-07-16 17:00:00
4716,28.4,0.0,61,0.6,2019-07-16 18:00:00
4717,27.0,0.0,71,0.0,2019-07-16 19:00:00
4718,25.4,0.0,73,0.0,2019-07-16 20:00:00
4719,24.8,0.0,78,0.0,2019-07-16 21:00:00
4720,24.4,0.0,83,0.0,2019-07-16 22:00:00
4721,24.2,0.0,83,0.0,2019-07-16 23:00:00
4722,23.8,0.0,87,0.0,2019-07-17 00:00:00
4723,23.5,0.0,87,0.0,2019-07-17 01:00:00
4724,23.4,0.0,88,0.0,2019-07-17 02:00:00
4725,23.3,0.0,87,0.0,2019-07-17 03:00:00
4726,22.9,0.0,92,0.0,2019-07-17 04:00:00
4727,22.6,0.0,93,0.0,2019-07-17 05:00:00
4728,22.3,0.0,94,0.0,2019-07-17 06:00:00
4729,22.8,0.0,86,0.0,2019-07-17 07:00:00
4730,24.2,0.0,77,0.0,2019-07-17 08:00:00
4731,25.1,0.0,75,0.0,2019-07-17 09:00:00
4732,26.3,0.0,65,0.3,2019-07-17 10:00:00
4733,26.9,0.0,66,0.0,2019-07-17 11:00:00
4734,26.5,0.7,70,0.0,2019-07-17 12:00:00
4735,27.2,0.0,70,0.0,2019-07-17 13:00:00
4736,26.7,0.0,69,0.0,2019-07-17 14:00:00
4737,28.3,0.0,60,0.3,2019-07-17 15:00:00
4738,28.9,0.0,58,0.4,2019-07-17 16:00:00
4739,28.7,0.0,59,0.0,2019-07-17 17:00:00
4740,28.3,0.0,61,0.0,2019-07-17 18:00:00
4741,27.4,0.0,63,0.0,2019-07-17 19:00:00
4742,26.6,0.0,69,0.0,2019-07-17 20:00:00
4743,26.2,0.0,69,0.0,2019-07-17 21:00:00
4744,25.7,0.0,70,0.0,2019-07-17 22:00:00
4745,25.4,0.0,74,0.0,2019-07-17 23:00:00
4746,25.0,0.0,75,0.0,2019-07-18 00:00:00
4747,24.5,0.0,78,0.0,2019-07-18 01:00:00
4748,24.3,0.0,77,0.0,2019-07-18 02:00:00
4749,24.0,0.0,78,0.0,2019-07-18 03:00:00
4750,23.6,0.0,82,0.0,2019-07-18 04:00:00
4751,23.4,0.0,82,0.0,2019-07-18 05:00:00
4752,23.3,0.0,81,0.0,2019-07-18 06:00:00
4753,23.8,0.0,78,0.0,2019-07-18 07:00:00
4754,24.6,0.0,74,0.0,2019-07-18 08:00:00
4755,25.4,0.0,73,0.0,2019-07-18 09:00:00
4756,26.5,0.0,64,0.1,2019-07-18 10:00:00
4757,27.5,0.0,63,0.2,2019-07-18 11:00:00
4758,28.3,0.0,58,0.1,2019-07-18 12:00:00
4759,30.3,0.0,48,0.8,2019-07-18 13:00:00
4760,31.6,0.0,45,0.9,2019-07-18 14:00:00
4761,31.5,0.0,46,0.6,2019-07-18 15:00:00
4762,31.6,0.0,41,0.5,2019-07-18 16:00:00
4763,31.2,0.0,50,0.0,2019-07-18 17:00:00
4764,30.4,0.0,53,0.0,2019-07-18 18:00:00
4765,29.6,0.0,58,0.0,2019-07-18 19:00:00
4766,28.3,0.0,61,0.0,2019-07-18 20:00:00
4767,27.5,0.0,63,0.0,2019-07-18 21:00:00
4768,26.9,0.0,64,0.0,2019-07-18 22:00:00
4769,25.9,0.0,66,0.0,2019-07-18 23:00:00
4770,25.0,0.0,68,0.0,2019-07-19 00:00:00
4771,24.5,0.0,70,0.0,2019-07-19 01:00:00
4772,24.2,0.0,72,0.0,2019-07-19 02:00:00
4773,23.8,0.0,74,0.0,2019-07-19 03:00:00
4774,23.4,0.0,76,0.0,2019-07-19 04:00:00
4775,23.1,0.0,78,0.0,2019-07-19 05:00:00
4776,22.9,0.0,81,0.0,2019-07-19 06:00:00
4777,23.8,0.0,74,0.3,2019-07-19 07:00:00
4778,25.8,0.0,68,1.0,2019-07-19 08:00:00
4779,28.0,0.0,59,1.0,2019-07-19 09:00:00
4780,29.8,0.0,54,1.0,2019-07-19 10:00:00
4781,31.7,0.0,47,1.0,2019-07-19 11:00:00
4782,32.8,0.0,43,1.0,2019-07-19 12:00:00
4783,33.7,0.0,41,1.0,2019-07-19 13:00:00
4784,34.3,0.0,40,1.0,2019-07-19 14:00:00
4785,34.9,0.0,39,1.0,2019-07-19 15:00:00
4786,34.1,0.0,43,0.6,2019-07-19 16:00:00
4787,33.1,0.0,47,0.3,2019-07-19 17:00:00
4788,30.4,0.0,62,0.3,2019-07-19 18:00:00
4789,29.0,0.0,69,0.3,2019-07-19 19:00:00
4790,28.6,0.0,67,0.0,2019-07-19 20:00:00
4791,28.3,0.0,66,0.0,2019-07-19 21:00:00
4792,28.1,0.0,65,0.0,2019-07-19 22:00:00
4793,27.7,0.0,66,0.0,2019-07-19 23:00:00
4794,27.7,0.0,66,0.0,2019-07-20 00:00:00
4795,27.4,0.0,67,0.0,2019-07-20 01:00:00
4796,27.3,0.0,66,0.0,2019-07-20 02:00:00
4797,26.9,0.0,67,0.0,2019-07-20 03:00:00
4798,26.8,0.0,69,0.0,2019-07-20 04:00:00
4799,26.8,0.0,65,0.0,2019-07-20 05:00:00
4800,26.5,0.2,69,0.0,2019-07-20 06:00:00
4801,26.7,0.0,65,0.0,2019-07-20 07:00:00
4802,27.4,0.0,60,0.0,2019-07-20 08:00:00
4803,25.2,0.8,85,0.0,2019-07-20 09:00:00
4804,26.9,0.0,69,0.0,2019-07-20 10:00:00
4805,28.0,0.0,62,0.0,2019-07-20 11:00:00
4806,28.7,0.1,62,0.0,2019-07-20 12:00:00
4807,30.1,0.0,57,0.3,2019-07-20 13:00:00
4808,30.1,0.0,58,0.1,2019-07-20 14:00:00
4809,30.8,0.0,55,0.1,2019-07-20 15:00:00
4810,31.3,0.0,54,0.7,2019-07-20 16:00:00
4811,30.7,0.0,55,0.0,2019-07-20 17:00:00
4812,30.3,0.0,57,0.0,2019-07-20 18:00:00
4813,29.5,0.0,59,0.0,2019-07-20 19:00:00
4814,29.1,0.0,60,0.0,2019-07-20 20:00:00
4815,28.6,0.0,62,0.0,2019-07-20 21:00:00
4816,28.4,0.0,62,0.0,2019-07-20 22:00:00
4817,28.2,0.0,63,0.0,2019-07-20 23:00:00
4818,26.9,0.0,78,0.0,2019-07-21 00:00:00
4819,26.2,0.1,80,0.0,2019-07-21 01:00:00
4820,25.3,0.5,91,0.0,2019-07-21 02:00:00
4821,24.6,0.6,95,0.0,2019-07-21 03:00:00
4822,24.5,0.6,95,0.0,2019-07-21 04:00:00
4823,24.3,0.3,95,0.0,2019-07-21 05:00:00
4824,24.4,0.4,96,0.0,2019-07-21 06:00:00
4825,24.3,0.7,96,0.0,2019-07-21 07:00:00
4826,24.5,0.7,96,0.0,2019-07-21 08:00:00
4827,24.6,0.3,96,0.0,2019-07-21 09:00:00
4828,24.9,0.2,94,0.0,2019-07-21 10:00:00
4829,25.2,0.0,93,0.0,2019-07-21 11:00:00
4830,25.5,0.0,86,0.0,2019-07-21 12:00:00
4831,25.3,0.2,91,0.0,2019-07-21 13:00:00
4832,25.2,1.3,94,0.0,2019-07-21 14:00:00
4833,25.9,0.3,83,0.1,2019-07-21 15:00:00
4834,26.4,0.0,77,0.4,2019-07-21 16:00:00
4835,25.9,0.0,78,0.1,2019-07-21 17:00:00
4836,26.3,0.0,76,0.0,2019-07-21 18:00:00
4837,26.0,0.0,77,0.0,2019-07-21 19:00:00
4838,25.7,0.0,75,0.0,2019-07-21 20:00:00
4839,24.9,0.0,81,0.0,2019-07-21 21:00:00
4840,24.6,0.0,84,0.0,2019-07-21 22:00:00
4841,24.8,0.0,83,0.0,2019-07-21 23:00:00
4842,24.6,0.0,84,0.0,2019-07-22 00:00:00
4843,24.4,0.0,84,0.0,2019-07-22 01:00:00
4844,24.4,0.0,84,0.0,2019-07-22 02:00:00
4845,24.3,0.0,86,0.0,2019-07-22 03:00:00
4846,24.2,0.1,88,0.0,2019-07-22 04:00:00
4847,24.4,0.0,91,0.0,2019-07-22 05:00:00
